artist.hotttnesss,song.hotttnesss,duration,key,loudness,tempo,terms,year,bars_confidence,bars_start,beats_confidence,beats_start,key_confidence,location,release.name,title,artist.name
471869946,319074624,12959302,4.0,-29153,56083,chicago soul,0,1.0,280782,1.0,280782,457,Bellevue Washington USA,Topsy-Turvy Original Motion Picture Soundtrack,Resolutions from The Long Day Closes,Carl Davis
472281211,403784235,14286322,1.0,-9532,87897,hip hop,0,35,135586,661,66278,607,"Brookyln, NY",A Day In The Life,Don't Owe Me Nothin',Sticky Fingaz & Omar Epps
472281211,36091623,14278485,5.0,-10666,135021,vaudeville,0,19,28401,489,28401,796,Russia,The Golden Jubilee Album,Life Upon The Wicked Stage,Sophie Tucker
472281211,31654946,24615138,5.0,-10.23,143844,deep house,0,19,298979,958,214144,922,Not available,The Platinum Collection,Rick's Cafe,Christie Hennessy
472281211,489038209,14273261,9.0,-7982,143257,ska punk,1992,122,129557,962,44709,2,"Boston, MA",More Noise And Other Disturbances,Guns And The Young,Mighty Mighty Bosstones
472281211,296955682,14273261,7.0,-9865,124877,rock steady,1995,17,75985,815,28056,485,"Newark, NJ",Very Best Of,It All Depends On You,Jerry Lewis
472451772,33792075,14270649,5.0,-7954,120227,ccm,0,196,72406,1.0,22408,758,"Peoria, IL",27 Christmas Classics,It Came Upon A Midnight Clear,Cristy Lane
472451772,346357522,14265424,3.0,-20139,95611,orchestra,0,686,100631,686,100631,452,"Battle, Sussex, England",Windsor Strings,Theme From the Victors,Frank Chacksfield
472495477,636145536,14252363,5.0,-10596,229808,progressive house,2004,165,6941,1.0,17276,354,"London, England",Insomnia - The Best Of,Six,Faithless
472495477,405080353,15801424,10.0,-18519,115319,western swing,0,126,59344,1.0,7292,412,"Redding, CA",King Of The Cowboys,Ride Ranger Ride,Roy Rogers
472495477,312044456,28214812,10.0,-23593,47.97,opera,0,0.0,90449,0.0,90449,0.44,Great Britain / UK,Handel : Operatic Arias,"Rinaldo : Act 1 ""Cor ingrato_ ti rammembri"" [Rinaldo]",Marilyn Horne
472495477,825639111,14223628,9.0,-14.05,94838,dance rock,1981,127,115163,315,47001,756,"Dublin, Ireland",October,October,U2
472670741,383140731,19913098,5.0,-10646,49565,country rock,0,254,115084,477,99662,585,Not available,Hot To Trot,Riot In Cell Block N.9,Commander Cody And His Lost Planet Airman
472670741,555414576,11971873,5.0,-10.19,127191,hardcore punk,1983,901,18823,901,18823,865,"Washington, D.C.",Rock For Light,Riot Squad (1991 Digital Remaster),Bad Brains
472670741,304169503,14184444,10.0,-7198,163024,country rock,0,639,73163,714,37969,0.0,Not available,Class War,Tell Me What I Want to Hear,The Dils
472748273,265861049,14181832,0.0,-14819,106328,chicago soul,1959,0.05,103189,664,46519,739,"Detroit, MI",Lonely Teardrops,Each Time (I Love You More),Jackie Wilson
473133097,414985282,14166159,6.0,-16465,85472,flamenco,1992,974,64021,783,64021,267,Not available,Aljarafe,Aljarafe,Lole y Manuel
473544909,575103501,14150485,0.0,-4571,175363,hardcore punk,2009,673,31665,673,31665,0.85,"New Haven, CT",For The Lions,Supertouch/shitfit (Bad Brains),Hatebreed
473613189,351717751,14147873,2.0,-11852,120546,honky tonk,1993,208,72013,817,22249,536,Not available,Honky Tonk Rockabillies_ Volume 2,Hey Joe,Carl Smith
473613189,460484845,14142649,6.0,-9379,119712,neo soul,1963,1.0,50413,1.0,50413,781,"Chicago, IL",The Very Best Of Major Lance,Come See,Major Lance
473613189,323112121,14140036,2.0,-15263,194099,samba,2005,29,33722,493,33722,345,"Rio de Janeiro, Brazil",Le Roi de la Bossa Nova,Santeleco,Luiz Bonfa
473613189,236036153,14140036,8.0,-12981,73961,easy listening,0,368,366214,391,58978,738,"Philadelphia, PA",Hollywood Screen Gems - Vol 1,The Bad And The Beautiful,David Raksin
473613189,405115722,14124363,7.0,-10401,86296,piano blues,1997,56,65895,901,65895,946,"Jackson, MS",The Complete Blue Horizon Sessions,Can't Do Me No Good,Otis Spann
473613189,671871231,14119138,4.0,-6393,161071,hardcore punk,1995,126,66144,801,28862,318,"Los Angeles, Ca",All Ages,Flat Earth Society (Album Version),Bad Religion
473613189,343508878,14119138,8.0,-9.56,91704,doo-wop,0,21,107337,735,3789,0.65,"Blythesville, AR",Greatest Hits,Little Bitty Pretty One,Dee Clark
473613189,553661233,14113914,1.0,-4526,144955,garage rock,2004,94,74802,353,3298,43,"Sheffield, South Yorkshire, Engla",Whatever People Say I Am_ That's What I'm Not,Dancing Shoes,Arctic Monkeys
473636665,576294651,14108689,2.0,-6021,150.04,alternative,1978,5,5878,781,5878,239,Not available,Let The Movie Begin,Leaders Of Men,Joy Division
473636665,509640966,14108689,9.0,-11714,155.26,rock,1979,2,99166,853,21036,805,Georgia,Q: Are We Not Men? A: We Are Devo / Devo Live,Soo Bawlz,Devo
473636665,383934684,14087791,5.0,-22435,86901,soundtrack,2002,0.13,276225,329,76782,158,"Los Angeles, California",Men In Black II - Music From The Motion Picture,Sleuthing,Danny Elfman
473700501,496224349,25968281,2.0,-18184,141.51,western swing,0,321,65966,329,21639,0.0,"Brownsville, TX",Broken Freedom Song: Live From San Francisco,Road Warrior's Lament,Kris Kristofferson
473700501,325987391,14615465,9.0,-5.22,112.09,hard house,0,89,326938,0.0,219807,635,London,Audio & Murder,Rock & Roll Renegade,The Frantic
473700501,60118606,14077342,9.0,-8331,203944,new wave,1977,332,83311,374,23963,0.0,"London, England",The Future Is Unwritten,I'm So Bored With The U.S.A.,The Clash
473700501,410950258,14069506,0.0,-12361,99.66,country gospel,1994,0.28,259073,0.68,34489,811,"Staunton, VA",Ultimate Country Christmas,White Christmas,The Statler Brothers
473700501,519448582,14066893,6.0,-28347,89495,hardcore punk,1986,0.37,82038,0.0,4246,6,"Los Angeles, CA",Enjoy!,Orgofart,Descendents
473700501,229144104,14059057,3.0,-11897,118096,big band,0,36,115852,0.7,63459,216,"Minneapolis, MN",Something Old_ New_ Borrowed And Blue,Sentimental Journey,The Merry Macs
473700501,375984302,14043383,5.0,-17089,69782,space age pop,0,901,115675,901,115675,924,Not available,Hit Parade 1953,Terry's Theme from Limelight,Frank Chacksfield
473918437,336820369,33528118,4.0,-12.02,95.48,blues-rock,0,892,35647,892,35647,796,Not available,Live In Boston,Rock Me Baby - Live,Hound Dog Taylor and The Houserockers
473918437,715511707,14040771,2.0,-4459,207974,post-hardcore,2009,12,45615,473,16847,0.0,"Seattle, Washington",Knives [Clean],Killing Machine,Aiden
473918437,193287062,14038159,5.0,-9811,136463,turnablism,0,42,20839,1.0,20839,447,Not available,Doo-Wop Classics Vol. 10 [Musicnote Records],Roll Back The Rug,Ionics
473918437,257496328,14038159,2.0,-13338,117867,rockabilly,1959,243,158751,494,55367,182,"Salina, OK",Country Heartbreakers,Am I That Easy To Forget,Carl Belew
474247726,499445835,14030322,10.0,-11031,123.26,oi,1979,356,66274,0.26,1953,173,UK - England - Yorkshire,Time Warp: Greatest Hits,Crash Course,UK Subs
474428173,32085013,15336444,4.0,-6811,127659,gypsy jazz,0,951,50936,951,50936,492,Not available,Rendez Vous Au Balajo,Rodriguez Pena,Jo Privat
475085634,276445884,14012036,2.0,-16165,66963,musette,0,864,22119,864,22119,686,Not available,Debout lA d'dans,Bagdad by night,"MinistA""re des Affaires Populaires"
475085634,249320347,14009424,5.0,-16307,80311,stand-up comedy,0,67,596,461,596,446,Not available,Southern Style,Mumbling or hearing loss?,Jeanne Robertson
475085634,340922756,14006812,0.0,-4564,205553,pop rock,1998,39,1135,691,1135,435,"Santa Rosa, California",Venus Envy,Dragonfly,Diesel Boy
475393063,501726082,14001587,0.0,-9906,72.74,jump blues,2005,79,506415,921,24569,12,"Darlington, SC",Jukebox Hits 1940-1951,Did You See Jackie Robinson Hit That Ball?,Buddy Johnson
475393063,229144104,13991138,5.0,-10115,168628,digital hardcore,2004,1.0,20466,1.0,20466,148,Not available,Sailor Songs,Naval War,Gina V. D'Orio
475393063,463391452,13988526,11.0,-4894,137766,indie rock,2003,5,6515,1.0,21663,127,"Bergen, Norway",Evig Pint,Container,Kaizers Orchestra
475834302,293827445,13978077,7.0,-11.34,100229,chanson,0,55,96386,0.0,35644,648,Jaen,Les plus grandes chansons,Mon dieu,JosA(c)lito
475834302,472495477,21739057,4.0,-8942,155896,honky tonk,2008,51,10541,906,10541,563,Not available,Angels & Outlaws,Rollercoaster Ride,Aaron Watson
475834302,650676969,13978077,2.0,-4347,130631,garage rock,2007,767,21912,767,21912,349,"Sheffield, South Yorkshire, Engla",Teddy Picker,Bad Woman,Richard Hawley And Death Ramps_ Arctic Monkeys
475834302,536830581,13972853,7.0,-14322,71337,folk rock,1973,9,134832,743,45424,179,Not available,Planxty,Follow Me Up To Carlow,Planxty
476254162,466628889,19688444,0.0,-10426,107601,delta blues,2001,1.0,12371,1.0,12371,326,"Oxford, MS",First Recordings,Rollin' and Tumblin',R.L. Burnside
476254162,379671125,13949342,0.0,-12039,113552,latin jazz,2008,34,250956,993,49311,516,"New York, NY [Spanish Harlem]",Latin Jazz (Jazz Club),It's Not Unusual,Willie Bobo
476389109,69616111,13917995,10.0,-3619,132045,hardcore punk,2004,259,9466,862,3838,505,Chicago,Siren Song Of The Counter-Culture,State Of The Union,Rise Against
476389109,279483127,13917995,9.0,-4.65,137795,grindcore,2003,187,14132,187,14132,313,Not available,Where There Is Power There Is Always Resistance,Ongoing Plague,Malefaction
476389109,781932171,13912771,0.0,-8501,122291,piano rock,1999,7,103291,913,103291,428,Not available,Don't Panic,Don't Panic,Coldplay
476389109,291539727,13904934,5.0,-15251,187.44,classic country,0,24,89894,0.0,2701,534,"Mineola, AR",1942-1952 Jimmy Wakely,Standing Outside of Heaven,Jimmy Wakely
476389109,447135796,13897098,2.0,-14927,76455,pop rock,2008,408,102088,921,24479,716,Not available,Looking Into It,Rewind,All Girl Summer Fun Band
476389109,364384925,20720281,1.0,-12682,193426,chanson,1971,313,7209,0.0,39779,0.0,FR,Niagara,Rolo Le Baroudeur,Julien Clerc
476559379,674142968,13884036,9.0,-3677,140202,hardcore punk,2002,21,371819,758,4467,495,"Los Angeles, Ca",Process Of Belief,The Lie,Bad Religion
476559379,510324986,13870975,2.0,-10222,181.41,folk-pop,1966,467,65022,1.0,31236,0.97,"Forest Hills, Queens, New York City, NY, USA",The Collection,A Simple Desultory Philippic (Or How I Was Robert McNamara'd Into Submission),Simon & Garfunkel
476760867,47726039,13860526,5.0,-17369,144591,vocal jazz,0,43,79548,586,3619,364,"Jamestown, ND",Ain'tcha Ever Comin' Back,It Never Happened To Me,Peggy Lee
476760867,838095532,59162077,5.0,-5.67,167559,heartland rock,1973,298,38412,298,38412,598,"Freehold, NJ",Hammersmith Odeon_ London '75,Rosalita (Come Out Tonight),Bruce Springsteen
476760867,426646585,13855302,6.0,-13816,130231,country gospel,0,238,93617,215,48283,58,Tennessee,Tribute to the Grand Ole Opry - Vol. 2,See The Big Man Cry,Charlie Louvin
476803354,407233015,13852689,8.0,-3376,139755,hardcore punk,1992,931,40231,931,40231,0.0,"Los Angeles, Ca",Generator,Fertile Crescent (bonus track),Bad Religion
476955046,457447167,13850077,7.0,-9628,130019,rap,2004,285,146725,799,32567,396,"Los Angeles, CA",Humboldt Beginnings,Homegrown,The Pharcyde
476955046,412699765,25155873,7.0,-5794,173974,dancehall,0,17,41226,0.0,6665,673,Not available,Rude Bwoy Love (Single),Rude Bwoy Love (feat. Dj Fly_ Dj Traxx_ T.Williams),Nicky B_ NaA<<lle
477178834,259114383,13839628,10.0,-21304,83219,brazilian jazz,2000,42,91154,783,34645,636,"Sao Paulo, Brazil",Everything I Love,The Beat Of My Heart,Eliane Elias
477178834,324759319,13834404,11.0,-15545,88.95,space age pop,0,206,855895,0.0,123394,101,Not available,Songs From 'By The Light Of The Silvery Moon' and Other Selections,For The First Time,June Hutton
477310881,304911912,13829179,3.0,-8882,103189,doo-wop,0,64,155615,1.0,41063,642,"Brooklyn, NY",Bobby's Girl - The Complete Seville Recordings,Ragtime Sound,Marcie Blane
477310881,327524702,13813506,7.0,-3846,123087,grunge,0,834,45921,834,45921,463,CANADA - other,Robbin' A Bank,I'm A Killer,Hot Live Guys
477310881,31781096,14871465,9.0,-14254,192297,german pop,0,0.0,13818,0.0,13818,538,Not available,20 Suosikkia / Rilluttele yAP,Rumpu lyAP,Solistiyhtye Suomi
477310881,323997369,10592608,8.0,-14579,107.93,orchestra,0,33,26754,1.0,26754,252,Not available,Industrial Panorama,Running Sabotage,Johnny Pearson
477310881,330212699,13789995,0.0,-15279,63087,pop rock,0,0.01,261771,0.58,70052,518,Not available,Woolunda #2,Kurrajong,David Hudson
477310881,257216092,13784771,10.0,-13915,122842,patriotic,0,0.99,121655,0.99,121655,35,Not available,Songs of the US Armed Forces,US Air Force,The Sun Harbor's Chorus-Documentary Recordings
477798988,282286406,13782159,0.0,-12455,179269,chicago blues,0,0.0,6383,0.0,6383,289,"Indianola, MS",Blues by Jazz Gillum Singing and Playing His Harmonica: With Arbee Stidham and Memphis Slim,Gillum Blues,Jazz Gillum
477798988,559925869,13779546,9.0,-12436,123293,blues-rock,1988,322,99923,766,50149,623,"Port Arthur, TX",Janis,Raise Your Hand,Janis Joplin
477889304,407364774,13779546,1.0,-7806,103948,hyphy,0,408,54246,575,54246,364,New Jersey,Demolition Men Present: Block Tested Hood Approved,Imaginary Gangsters,Big Rich featuring J. Stalin_ Aristotle
477889304,362572494,17781506,1.0,-7625,127574,progressive house,0,1.0,7174,1.0,7174,558,Not available,S.O.S.,S.O.S.,A-Studio
477889304,526846925,22849261,0.0,-18086,110674,easy listening,0,577,71268,577,71268,718,"Rome, Italy",Mussolini Ultimo Atto,S.O.S.la Fine (Reprise 2,Ennio Morricone
477889304,615454462,13745587,10.0,-11636,159106,new wave,1980,157,85624,861,49362,624,"London, England",Message In A Box,Man In A Suitcase,The Police
477889304,379960767,13742975,0.0,-15987,86197,western swing,1991,343,70382,368,70382,557,"Kosse, TX",Backline Volume 4,Bubbles in My Beer,Bob Wills
477889304,301681757,13740363,9.0,-7444,133884,singer-songwriter,0,96,81362,0.0,35919,0.44,"Newark, NJ",Recorded as Jerry Landis,A Different Kind of Love,Paul Simon
477889304,81722756,13737751,10.0,-5477,127407,pop rock,2002,81,145778,768,49508,18,Not available,Maladroit,Dope Nose,Weezer
478490733,221851732,47461832,9.0,-7234,209752,progressive trance,0,51,45068,0.76,16543,529,Not available,Saints & Sinners,Saints & Sinners,Van Gelder
478490733,255832713,13732526,0.0,-10997,77754,early music,0,218,81656,363,81656,725,"Geneva, Switzerland",Bach: Organ Works Vol.2,Prelude And Fugue In C Major BWV 545 : Prelude,Lionel Rogg
478490733,351449541,13729914,9.0,-12645,116257,shoegaze,1997,144,197381,347,78626,0.41,Australia,Songs For Girls To Sing,You Know It's True,The Cat's Miaow
478532201,628296796,13719465,5.0,-11737,119441,soft rock,1988,67,130214,0.8,28684,786,"New York, NY",Come A Little Bit Closer,Some Enchanted Evening,Jay & The Americans
478780074,424090811,13719465,7.0,-11382,125767,easy listening,1968,1.0,2535,1.0,2535,209,Not available,The Out Sound From Way In!,The Minuet Of The Robots,Perrey And Kingsley
478780074,327736683,13706404,10.0,-4695,118776,ska,1990,39,136624,1.0,30802,627,Buenos Aires.,Los Fabulosos Cadillacs - Vol. V,Electrasonic V,Los Fabulosos Cadillacs
478780074,618904418,13698567,6.0,-5654,154211,post-grunge,2004,55,61935,338,2307,493,Mass. - Boston,You And Me,The Ambush,Open Hand
478985713,398442224,13698567,1.0,-14293,64958,chanson,2008,0.66,73149,0.51,73149,322,Not available,Piano Voix,Amour noir N 7,"MichA""le Bernard"
479045991,542898743,13695955,10.0,-4178,95285,hip hop,2004,569,128389,686,66064,66,Not available,Keep Right,Freestyle Ministry (server Verbals),KRS-One
479045991,296955682,13693342,3.0,-10386,71913,rock steady,1995,0.27,1233792,746,66906,0.0,"Newark, NJ",Very Best Of,Shine On Your Shoes,Jerry Lewis
479187492,473544909,36926649,7.0,-14061,165764,reggae,1992,0.54,123524,509,87484,0.08,Not available,Rafaniello / Salario Garantito,Salario Garantito (Versione Strumentale),99 Posse
479204558,215080319,13677669,4.0,-6856,137277,oi,1986,917,44839,917,44839,0.84,UK - England - Yorkshire,Huntington Beach,Sk8 Tough,UK Subs
479204558,347547581,19278322,4.0,-14.05,124842,samba,2005,659,13268,659,13268,328,"Rio de Janeiro, Brazil",Le Roi de la Bossa Nova,Samba De Duas Notas,Luiz Bonfa
479204558,14519083,13675057,9.0,-22504,103.12,chanson,0,258,88189,775,88189,385,Not available,Heritage - RA(c)cital nAdeg3 & 4 - BAM (1956-1957),Chanson De La Patience,Jacques Douai
479204558,207675838,18716689,9.0,-15787,114169,hip house,0,736,51872,736,51872,417,Not available,Gimme A Break,Sample Track 11,Simon Harris
479204558,49034381,13646322,10.0,-12657,121797,irish,0,146,54718,552,54718,447,Not available,Gift,Fast Eddie,Mario Rosenstock
479308459,503362448,4353824,0.0,-11231,128607,new wave,0,39,59254,0.0,13073,878,"Glasgow, Scotland",Themes - Volume 3,Sanctify Yourself (Extended Remix),Simple Minds
479308459,643072293,13630649,3.0,-11234,150519,rock,2003,53,109853,862,29315,72,"Galveston, TX",Talk Of The Town,Fall Line,Jack Johnson and Friends / Matt Costa
479308459,420412618,13617587,4.0,-5492,130.48,experimental rock,2007,59,105537,593,9888,195,LA / NYC,Liars,Cycle Time,Liars
479308459,547506775,13614975,4.0,-6419,124481,hardcore punk,1980,195,119799,338,37235,233,"Los Angeles, CA",Live at The On Broadway 1982,Jealous Again,Black Flag
479308459,657161336,13612363,10.0,-11298,142963,brill building pop,1989,26,125461,1.0,41268,95,"Dayton, OH",Anthology,Gettin' Together,Tommy James And The Shondells
479308951,341544413,13609751,0.0,-10295,112915,salsa,0,0.49,121884,852,12214,502,"Santiago de los Caballeros, Domin",A Man And His Music,La Palabra Fin,Johnny Pacheco/Rolando La Serie
479308951,198800845,13607138,0.0,-16558,122976,los angeles,0,18,131586,603,34418,281,Not available,FranASSois Villon,Mort,Monique Morelli
479407676,317036752,13604526,5.0,-9146,141469,doo-wop,1995,26,48534,1.0,5596,916,Ohio,Twirl Records Story Volume 10,Are You Putting Me On The Shelf,Don & Juan
479407676,351717751,13604526,2.0,-11651,124648,honky tonk,1993,205,81596,612,31498,216,Not available,Honky Tonk Rockabillies_ Volume 1,Hey Joe,Carl Smith
479407676,418216518,13601914,10.0,-13.53,65771,doo-wop,1964,42,160552,806,66694,218,"Queens, NY",100 Love Evergreen,Remember (Walkin' In the Sand),The Shangri-Las
479407676,452380504,13599302,7.0,-15086,111716,blues-rock,1984,0.33,136343,0.0,30881,672,"Beaumont, Texas",Gangster Of Love & Other Favorites (Digitally Remastered),Shed So Many Tears,Johnny Winter
479407676,49576633,13588853,4.0,-22177,71998,ballet,0,0.0,10228,0.0,10228,391,Not available,Stravinsky Conducts Stravinsky,The Firebird/Apparition de L'Oiseau de Feu_ poursuivi par Ivan TsarA(c)vitch,Columbia Symphony Orchestra;Igor Stravinsky
479407676,323634923,13588853,7.0,-22153,127443,samba,0,707,51306,707,51306,426,Venezuela,The Latin Sounds of Edmundo Ros,Un Minuto Contigo (One Moment),Edmundo Ros
479407676,413739836,13583628,0.0,-8015,139826,british pop,1980,0.01,78155,928,34974,799,"Woking, Surrey, England",Snap,Start!,The Jam
479407676,330300584,13570567,1.0,-13.42,135048,j pop,0,0.03,5604,1.0,5604,744,Not available,Flame In My Heart,Oh Oh Oh Baby,Checkers
479407676,413739836,13552281,1.0,-6.6,191063,punk,0,132,28846,0.0,28846,0.22,"Berkeley, CA",I Heard They Suck Live!,Linoleum (live),NOFX
479407676,42080185,10900853,7.0,-3904,196327,hardcore punk,1999,16,70251,0.66,39474,56,Virginia,Live In A Dive,Sanctuary,Sick Of It All
479407676,45608052,13547057,2.0,-15754,73183,brill building pop,0,141,132396,0.0,44124,442,"Newark, NJ",Connie Francis In Hollywood,Embraceable You (LP Version from 'When The Boys Meet The Girls'),Connie Francis
479993461,35445856,18442404,9.0,-9.75,86313,neofolk,0,126,2704,126,2704,0.79,Not available,Bodjal,Sandpolskan,Ale MAPller
480575193,341254769,13531383,0.0,-16994,124184,vaudeville,0,84,142159,84,142159,703,"New York, NY [Astoria, Queens]",Gypsy (Original Broadway Cast),Small World,Ethel Merman
480575193,304169503,13523546,6.0,-7324,177551,new wave,2008,94,84195,0.92,15947,237,London / Ex-Manchester,Chronology,No Reply (Demo),Buzzcocks
480575193,375984302,13518322,5.0,-13941,121371,country rock,1967,23,94875,745,45377,205,"OCALA, Florida",Oh What A Woman,Woman Shy,Jerry Reed
480575193,285523231,13513098,7.0,-10383,161739,grime,0,45,78564,1.0,4261,95,Not available,A Musical Massacre (Explicit),Cocotaso featuring Tony Touch,Beatnuts featuring Tony Touch
480724781,363610865,13513098,8.0,-17667,92409,opera,0,609,1005,609,1005,556,Not available,Con El Corazon,La Alegria Del Batallon,Alfredo Kraus
480724781,740373516,383473,7.0,-16739,121915,rock,1976,52,205074,0.0,105526,66,"Calcutta, India",Dhammapada,Sannyasin,John Mayer
480724781,212045406,13497424,10.0,-6223,136984,singer-songwriter,2009,0.0,116382,924,28724,452,Not available,Self-Selected,Song 2,Faith Yang
480724781,334706549,13489587,0.0,-25654,162683,piano blues,1990,648,29021,648,29021,299,"Jackson, MS",Blues Masters Vol. 10,Spann's Boogie,Otis Spann
480724781,306976307,13489587,4.0,-16.71,103713,smooth jazz,0,144,212258,0.73,100496,499,Not available,Songs From 'By The Light Of The Silvery Moon' and Other Selections,Just One Girl,Gordon MacRae
480812449,47726039,13481751,0.0,-9152,139301,vocal jazz,0,43,51264,811,7148,659,"Jamestown, ND",Blues Cross Country,St. Louis Blues (24-Bit Digitally Remastered 99),Peggy Lee
481024239,390020826,13481751,2.0,-16831,118182,irish folk,1999,133,125574,597,2296,44,Not available,Cherish The Ladies: Irish Women Musicians in America,The Shaskeen / Gan Ainm,Cherish The Ladies
481024239,449052575,13688118,0.0,-14946,115745,rock 'n roll,0,677,23999,677,23999,0.55,Not available,Playmates,Saylarvee (LP Version),Small Faces
481339309,270775999,13468689,9.0,-15636,132149,doo-wop,0,0.0,9796,0.0,9796,573,"Queens, NY",Wishing Well,So Much Love,Shangri Las
481339309,265861049,13468689,5.0,-11197,106218,bluegrass,0,42,105208,405,48219,918,Not available,The Family,Don't You Think It's Time To Go,The Del McCoury Band
481339309,38293509,13460853,10.0,-17001,80182,soft rock,1992,246,145027,596,76111,771,"New Haven, CT",Christmas Collection,An Old Fashioned Christmas,Carpenters
481339309,526846925,13437342,5.0,-13491,140148,easy listening,0,11,54985,942,1192,569,"Rome, Italy",The Legend of 1900 - Original Motion Picture Soundtrack,1900's Madness #1,Ennio Morricone
481339309,395247623,13429506,8.0,-12562,155264,brill building pop,0,0.17,54376,225,54376,583,"Fargo, ND",The Singles Collection,Anonymous Phone Call,Bobby Vee
481339309,443116874,21420363,6.0,-4533,116032,pop rock,2006,33,63225,0.0,12125,282,Not available,Mahlzeit!,Schwarzarbeit,Geier Sturzflug
481339309,386669092,14192281,0.0,-14573,100398,folk-pop,0,945,62568,594,62568,501,"Tampa, FL",Tormented,Serenade,Slim Whitman
481339309,513106418,13405995,10.0,-6376,124794,folk-pop,1998,106,68682,734,20522,105,"Old Town, ME",Flaming Red,Flaming Red,Patty Griffin
481369053,678221627,13403383,9.0,-8763,117464,neo soul,0,48,6233,289,9465,363,"Chicago, IL",The Very Best of Sixties Soul,Um_ Um_ Um_ Um_ Um_ Um (Curious Mind),Major Lance
481369053,372530039,13398159,9.0,-9498,123006,tango,2002,75,303802,668,53279,871,Not available,Luna Rossa,Nature Boy,Quadro Nuevo
481426937,27925576,13395546,0.0,-6013,95971,louisiana blues,0,158,183571,692,5129,398,Not available,Serie Tradicional - La CaA+-aguatera CD 1,Linda mariposa,Alfredo GutiA(c)rrez
481426937,372530039,13382485,10.0,-8.06,120663,alternative metal,2007,28,79557,894,2937,576,"Charlotte, NC",Colors,Foam Born (A) The Backtrack (Album Version),Between The Buried And Me
481426937,566912407,13369424,2.0,-9334,93033,ballad,0,23,12943,0.75,12943,632,"Lithonia, GA",The Gospel Side Of Brenda Lee,Having A Little Talk With Jesus,Brenda Lee
481655862,163904474,13366812,1.0,-12.15,74728,stand-up comedy,0,696,1719,696,1719,171,Not available,I Do Things,Mom's Phone,Greg Vaccariello
481655862,297180944,13356363,0.0,-32887,78902,honky tonk,0,45,171759,794,26647,0.41,"Ralls, TX",20 Greatest Hits,Thank You For Calling,Billy Walker
481655862,3008559,13353751,4.0,-29295,117667,world beat,0,291,62429,623,62429,0.0,Texas,The Way West,Battle Of The Rosebud / Cries,Brian Keane
481655862,699474325,13345914,2.0,-6097,144717,power pop,2009,0.18,84765,922,44147,485,"Memphis, TN",Keep An Eye On The Sky,Till The End Of The Day (Alternate Mix),Big Star
481975849,737927652,13327628,2.0,-9742,83953,horror punk,1981,1.0,62675,1.0,62675,293,New Jersey,Collection 2,Halloween II,The Misfits
482100019,360370583,13327628,5.0,-15736,89.86,folk-pop,2005,0.0,34565,0.0,34565,783,NY - New York City,Peace At Last - EP,Have Yourself A Merry Little Christmas,Hem
482100019,500015498,13327628,11.0,-8473,37965,honky tonk,0,4,1269996,234,8285,742,"Fort Worth, TX",Country In My Pillow,My Pillow,Roger Miller
482100019,579038701,13325016,10.0,-13.77,207238,hardcore punk,1985,67,5451,1.0,25651,577,"Los Angeles, CA",I Can See You,Out Of This World,Black Flag
482100019,366905853,13319791,10.0,-23685,210898,soundtrack,2002,37,70299,128,41784,28,Not available,Ghost Ship,No Unexpected Guests,John Frizzell
482100019,296955682,13298893,4.0,-17399,122786,rock steady,0,21,9652,21,9652,552,"Newark, NJ",Phoney Phone Calls 1959-1972,Borgia Liquor,Jerry Lewis
482100019,342552789,13293669,2.0,-12399,127408,ballad,0,241,49226,0.0,49226,668,"Malden, MA",My Cup Runneth Over,Our Love Is A Living Thing,Ed Ames
482131081,266955186,13293669,6.0,-13713,139202,roots reggae,0,49,86321,946,45997,514,"Westmoreland, Jamaica",Sounds & Pressure Vol. 3,Woman of Shiloh,Mike Brooks
482298832,320520135,13285832,1.0,-7029,155062,brazilian pop music,0,211,74842,843,3583,647,Not available,Pure Brazil II - For All - The Brazilian Northeast Music,CadAa O Meu Amor,Quinteto Violado
482298832,386790177,13270159,2.0,-7692,129293,chicago soul,0,0.0,44507,0.0,44507,565,"Chicago, IL",The First Family of Soul: The Best of The Five Stairsteps,Playgirl's Love,The Five Stairsteps
482432243,222516975,13270159,7.0,-4123,133898,east coast blues,0,77,15974,826,15974,0.59,Delaware,Free Born Man,Thanks God I'm A Country Boy,Mr. Blue
482432243,292114972,13264934,4.0,-11145,67458,soundtrack,2004,89,9794,699,5457,39,"NEW YORK, New York",Dusty Porch,Old Man Rocking Chair,John Williams
482486802,139889224,13254485,3.0,-11688,91684,samba,0,29,23007,442,23007,445,Not available,Amor en Bossa Nova,O Smaba Que Eu NAPSo Fiz,Reginaldo Bessa
482490972,513065655,20075057,10.0,-15137,137835,hip hop,0,1.0,39602,1.0,39602,454,"Amityville, NY",18 Exitos,Serenata,Orquesta Romantica de La Habana
482490972,460484845,13244036,0.0,-7554,126274,ska punk,1997,275,145663,0.97,49867,601,"St. Louis, MO",Chumps On Parade,Cursed Again,MU330
483035298,267124867,13238812,0.0,-6527,132586,chanson,0,934,132716,934,132716,146,Neuilly-sous-Clermont (Oise),L'AccordA(c)on du tour de France,Un Tout Petit Pantin,AndrA(c) Verchuren
483035298,379137556,13233587,5.0,-11.49,116764,doo-wop,1963,0.24,127361,0.0,25108,696,"Passaic, NJ",Karaoke: 60's Star Power - Singing to the Hits,Foolish Little Girl,The Shirelles
