artist.hotttnesss,tempo,familiarity,duration,loudness,terms,mode,key,year,title,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,key_confidence,end_of_fade_in,latitude,location,longitude,mode_confidence,release.id,release.name,similar,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,terms_freq,time_signature,time_signature_confidence,artist.id
0.31853603,133369,0.4074304,110.15791,-20678,Reggae,0,2.0,0,Kumal & Sangha,Nick Ingman,production music,1.0,36,0.80515,526,0.35613,753,3419,51.50632,"London, England",-0.12714,789,53832,Two Brothers,ARZLAU01187FB39B88,0.233601929,SOWYBEG12A6D4F9142,101.93,526,0.35613,0.967739727,4.0,497,ARI2JSK1187FB496EF
0.354472191,127188,0.679616958,146.57261,-10164,Reggae,1,7.0,0,Shy Boy (1999 Digital Remaster),Tomorrow,,0.0,1.0,0.25192,1.0,0.25192,497,0.45,37.15735675013362,Not available,-63.933357868519515,596,24732,Tomorrow,AREZMQ71187FB51096,0.215080319,SOJATJX12A6D4F6E77,139029,761,0.25192,1.0,1.0,0.0,ARB3YS71187FB4E54E
0.512226738,150082,0.786427083,214.54322,-7652,Reggae,1,2.0,2005,Henrys Death,BT,trance,2.0,429,1.1365,471,0.74566,245,12179,34.23294,Earth,-102.4102,414,64190,Stealth,AR7M4QL1187B9AE979,0.327736683,SOEGJRT12A6D4FCD65,210947,68,0.74566,0.999989369,4.0,916,AR035N21187FB3938E
0.360445766,162009,0.58568315,246.02077,-15011,Reggae,0,1.0,0,Your Love,Mikey Dread,classic pop and rock,1.0,6,0.71823,0.0,0.35465,9,0.0,18.11526,Jamaica,-77.27348,0.29,246079,Happy Family,ARBZCLP1187B99C35B,,SOEJCIN12A8C132263,226191,727,0.35465,0.924399296,4.0,804,AR78ZID1187B9B31ED
0.312044456,109257,0.445858671,109.37424,-22417,Reggae,1,9.0,0,Nana,Marilyn Horne,american,1.0,492,0.5804,0.0,0.5804,753,5422,54.31392,Great Britain / UK,-2.23218,791,279150,Rockabye Baby - Lullabies with Orchestra,ARV5L3X1187FB4A535,,SOSIZPX12A8AE46AD3,96792,0.0,0.30759,1.0,4.0,756,AR3AIEI1187B992D8D
0.360053307,142198,0.540037749,198.5824,-12272,Reggae,1,5.0,0,Eres Tu,Mongo Santamaria,,0.0,1.0,0.29056,1.0,0.29056,0.5,241,23.0833,"Havana, Cuba [Jesus Maria]",-82.4167,387,388277,Arriba!,ARQ446N1187FB4F83D,0.27354544,SOBAENB12AB017BFD8,194426,812,0.07259,1.0,1.0,0.0,AR1N6N61187FB4E25E
0.247426195,201532,0.509994688,243.06893,-10608,Reggae,1,2.0,0,Give It All You Got,DJ Primo,,0.0,0.13,1.04023,64,0.13331,99,0.0,31.1689,Texas,-100.07715,0.14,521730,Masters Of Darkness - The Best Early Rave & Hardcore,AR1BOZT1187FB45DF1,0.0,SOZCHRE12A8C1404A4,235212,0.0,0.13331,1.0,5.0,628,ARCQQ3S1187B9A6D98
0.472670741,98299,0.743792498,229.14567,-5587,Reggae,1,3.0,0,Back On My New S*** (feat. Tre Williams),Styles P,hip hop rnb and dance hall,1.0,317,0.6379,0.0,0.05968,489,0.0,37.15735675013362,"New York, NY [Queens]",-63.933357868519515,541,822031,The Ghost Dub-Dime Mixtape,AR6GR981187FB5184A,0.240040556,SOEOSKZ12AC392B55B,218157,996,0.05968,1.0,4.0,803,ARYGXKQ11E2835CE3B
0.378647779,184283,0.613572487,99.00363,-8096,Reggae,1,6.0,0,Ducktails - Moon,The Advantage,,0.0,281,0.59337,905,0.28029,756,257,39.26271,"Nevada City, CA",-121.01914,577,547353,Elf Titled,ARMGJTL1187B98EFEA,0.514298331,SOVJJGU12AB0186C4F,99004,8,0.13448,0.999333141,4.0,187,ARROLGK1187FB5738D
0.362162159,150014,0.524821393,338.36363,-8.67,Reggae,1,7.0,1995,The Way Love Is,Captain Hollywood Project,electronic,1.0,7,1.37906,617,0.96833,462,0.0,37.15735675013362,Not available,-63.933357868519515,549,621397,Animals or Human,ARF60F61187B9B14B8,0.334706549,SOETRAW12AB0180F0E,333142,22,0.76197,1.0,4.0,0.0,AR19JS91187B98CB66
0.361928798,132053,0.496905061,397.06077,-30478,Reggae,1,2.0,0,Mallorca_ Op.202 - transcr. Marc Switzer,Pepe Romero,guitar,1.0,175,5.76063,0.57,4.80864,626,5625,37.15735675013362,Not available,-63.933357868519515,558,144485,AlbA(c)niz / Granados / Romero / Sor: Guitar Solos,AREM2FA1187B9BA2EA,,SOKWHFT12A8C13780E,382816,88,4.80864,1.0,3.0,363,ARYR56R1187FB3DEEE
0.365822369,79744,0.533659594,251.29751,-10851,Reggae,1,7.0,1994,Never My Love,Kathy Troccoli,,0.0,3,0.8411,887,0.07877,626,282,36.16778,"NASHVILLE, Tennessee",-86.77836,0.67,489541,Kathy Troccoli,ARSZVL61187FB3F4C7,0.0,SOYCRXU12AB0180B86,238515,358,0.07877,1.0,4.0,425,ARH3TXI1187FB3A486
0.319103222,174108,0.767815064,339.06893,-9163,Reggae,1,1.0,0,Akhm Nakon,Saman,,0.0,154,0.58913,1.0,0.24413,0.99,212,37.15735675013362,Not available,-63.933357868519515,843,554475,Rahayee,ARMQBZV122C8673606,,SORCMAR12AB018701E,327663,0.72,0.07464,0.934829203,3.0,935,ARYLQVR11F50C4EFC2
0.585867596,130031,0.895297125,209.00526,-4.92,Reggae,1,0.0,2008,You Left Me,The Maine,,0.0,1,0.2063,0.0,0.2063,738,76,37.15735675013362,Maine,-63.933357868519515,671,274369,Can't Stop Won't Stop,ARW5QWS1187FB57C1B,0.84967867,SOQWSGM12A6D4FC3C6,205827,407,0.2063,1.0,4.0,837,ARIRCA31187FB58E84
0.236433805,127873,0.400674505,352.02567,-5929,Reggae,1,1.0,0,Keep It Going Louder (Tom Stephan Harder Mix),Major Lazer,,0.0,4,0.93139,922,0.46145,487,0.0,37.15735675013362,Not available,-63.933357868519515,491,673446,Nervous Nitelife: Tom Stephan,ARYSPFJ1187B99B6F1,0.215080319,SOQCKBB12AB01864F9,352026,793,0.23405,0.982728761,4.0,594,ARC39PE1187B9B2C01
0.755149913,140.0,0.765357013,311.14404,-9.55,Reggae,0,5.0,2008,February Song [Live],Josh Groban,operatic pop,1.0,129,0.05314,426,0.05314,247,0.0,37.15735675013362,Not available,-63.933357868519515,486,228741,Awake Live,ARV481W1187FB38CD9,0.439202489,SOULIKU12A58A78CE2,311144,441,0.05314,0.958328388,3.0,1.0,ARGVJPK1187B9909EA
0.466784212,83712,0.672199944,216.45016,-11675,Reggae,1,5.0,0,Million Teardrops,Jimmy Cliff,reggae,2.0,52,0.66556,336,0.66556,461,188,18.04552,"St. Catherine, Jamaica",-77.02659,453,16762,The EMI Years 1973-'75,ARANIJI11F4C83EFD2,0.270775999,SOEOMWI12A67ADB831,205578,806,0.06711,1.0,7.0,141,ARNE16X1187B9B2DEE
0.30045446,85774,0.443162398,93.09995,-27011,Reggae,1,0.0,0,You Should Be Free,Bruce Rowland,,0.0,838,0.57824,838,0.57824,1.0,137,-24.9162,AUSTRALIA,133.39311,904,314721,Return to Snowy River Part II,ARA1WSX1187B990212,0.0,SOICOXW12A8C144D5C,86181,488,0.2152,1.0,1.0,991,ARRC2JF1187B9B6A93
0.561830538,149435,0.69480252,194.61179,-8903,Reggae,1,1.0,1976,2HB (1999 Digital Remaster),Bryan Ferry,british,2.0,321,2.40824,321,2.40824,1.0,5817,54.89814,"Washington, England",-1.53179,0.94,29030,Let's Stick Together,ARYAUMZ1187B9A2A40,,SOFEQWY12A6D4F94CC,178387,0.0,2.23977,1.0,1.0,0.0,ARIZODP1187B9AD272
0.391242506,97243,0.565482351,164.54485,-14022,Reggae,1,11.0,0,Steppin' Out Tonight,The Jets,ireland,1.0,2,1.10628,773,0.4747,172,113,37.15735675013362,Not available,-63.933357868519515,289,424048,The Early Years,ARY7CAU1187B98A4F6,,SOTARLM12AB0189263,154424,489,0.15991,0.921827899,4.0,719,ARV38Z81187B98E608
0.457072953,128713,0.631662672,260.72771,-9508,Reggae,1,10.0,1994,Don't Cha Know,Jimmie Vaughan,,0.0,252,1.23161,0.38,0.30921,38,4569,32.77815,"Dallas, TX",-96.7954,448,282241,Strange Pleasure,ARHPDQM1187FB3C318,,SOOWVZQ12AF72A0070,245.65,0.48,0.30921,1.0,4.0,0.0,ARCLLH11187FB48DE0
0.582921577,96941,0.79633706,239.35955,-4994,Reggae,1,8.0,2009,Take Her Out,Alice In Chains,grunge,2.0,25,1.45505,188,0.21085,772,0.0,37.15735675013362,"Seattle, WA",-63.933357868519515,637,583091,Black Gives Way To Blue,ARKNGPL1187B9B90F0,0.692961319,SOJAMMF12A58A7656D,235967,0.0,0.21085,0.99997762,4.0,1.0,ARSW5F51187FB4CFC9
0.394107804,90681,0.698977346,202.26567,-3723,Reggae,0,9.0,0,Happy Valentine's,Toby Love,,0.0,881,0.2329,881,0.2329,457,184,37.15735675013362,US,-63.933357868519515,472,509820,Love Is Back,ARLDX1T1187B991E69,0.334706549,SOJMCCN12AB0185039,195558,678,0.0644,1.0,1.0,808,ARQEPTZ1187FB4CD36
0.384611084,185583,0.523714637,173.68771,-12957,Reggae,1,2.0,1990,57 Chevrolet,Billie Jo Spears,,0.0,44,0.1957,0.0,0.1957,407,961,30.08615,"Beaumont, TX",-94.10158,571,747564,Misty Blue,AR7HM181187FB3CFC1,,SOIVNTJ12AC468C685,161367,433,0.03501,0.984993496,4.0,0.0,AR0RCMP1187FB3F427
0.438168226,179311,0.610427725,148.79302,-8601,Reggae,1,9.0,1959,The Battle Of New Orleans,Johnny Horton,country,1.0,948,0.29457,948,0.29457,848,238,34.05349,"Los Angeles, CA",-118.24532,581,792359,100 Country Classics,ARNG1DH1187FB3AB56,,SONJEYU12AC468C050,138791,732,0.12941,0.99519221,1.0,0.0,ARTBFV61187FB3C250
0.449668691,112053,0.699924765,105.35138,-11187,Reggae,0,7.0,2000,Lover In Demand,Delbert McClinton,,0.0,1,0.48834,817,0.48834,371,142,33.59233,"Lubbock, TX",-101.85587,284,440144,Voices Of Americana: Delbert McClinton,AR6XEHV1187FB43D1A,0.0,SOYBVOI12AB017AD6B,95289,641,0.21487,1.0,4.0,0.56,ARJFOC01187FB413A5
0.337507289,104.52,0.477364753,184.68526,-9579,Reggae,1,5.0,0,Speed Of Sound (Emergency Broadcast Album Version),White Heart,,0.0,179,0.8542,1.0,0.28908,601,247,37.15735675013362,Not available,-63.933357868519515,606,484159,Emergency Broadcast,ARIYJXD1187B98C70E,0.261733308,SOYBGAM12AB017A82A,181354,1.0,0.28908,1.0,4.0,0.52,ARCCRTI11F4C845308
0.345306908,129909,0.547230938,266.03057,-6404,Reggae,1,7.0,2002,Evergreen,Rubyhorse,,0.0,8,1.37524,649,0.45173,143,0.0,51.89834,"Cork City, Ireland",-8.47277,361,311115,Rise,ARIWF451187B9B4A6E,0.43965466,SOTUDGH12A8C13FED6,266031,0.0,0.22146,0.851768977,4.0,138,ARALEAC1187B9902A8
0.393660868,83497,0.605880471,600.37179,-7512,Reggae,0,4.0,1995,Transamazonia (Deep Dish No Doze Mix),Shamen,electronic,2.0,112,1.89189,895,0.45317,287,427,57.15382,"Aberdeen, Scotland",-2.10679,305,358013,Trasmazonia,ARHJIKW1187B9ACE16,0.265861049,SOKJUOW12AB0181545,588121,1.0,0.2139,0.938922381,3.0,1.0,ARK8EHO1187B9B71D1
0.252267646,179803,0.30248922,282.3571,-15189,Reggae,1,5.0,0,Italian Concerto in F_ BWV 971 - Allegro,Camerata Brasil,,0.0,19,0.25682,0.0,0.25682,247,1036,37.15735675013362,Not available,-63.933357868519515,315,160831,Bach in Brazil,ARU43GX1187FB36D93,0.205174901,SOQBWFW12A8C139512,277049,377,0.09329,1.0,4.0,0.0,ARG5OIV1187B99329D
0.46236784,109991,0.609123875,267.25832,-7367,Reggae,0,9.0,2008,Unbreak My Heart,Alexander O'Neal,soul and reggae,1.0,199,0.71638,941,0.17067,492,142,44.97903,"Minneapolis, MN",-93.26493,494,192588,Alex Loves...,ARG5N201187FB570F1,0.460484845,SOMXGSM12A8C130A2C,259692,816,0.17067,0.931067605,4.0,791,ARCEEC91187B9AC4FB
0.424940331,184456,0.731822219,157.02159,-4813,Reggae,0,2.0,2004,Wailing Sounds,Jimmy Page,uk,1.0,0.1,0.04858,687,0.04858,471,0.0,51.4855,"Heston, Middlesex, England",-0.37196,412,499661,Get the Led Out - Led Zeppelin Salute,ARUQILG12454A52DCB,0.499445835,SOCHBZX12A8C141F2B,153037,687,0.04858,0.94248626,4.0,0.28,ARNPPTH1187B9AD429
0.353242067,101006,0.493125957,462.07955,-6947,Reggae,0,4.0,2007,Tuscan Chica,Soul Ballet,smooth jazz,1.0,4,1.06279,793,0.47101,279,0.0,37.15735675013362,Not available,-63.933357868519515,295,230740,LAViSH,ARTNJN81187B9A2141,0.609043943,SOVXFJX12A81C2387B,453671,979,0.17438,1.0,4.0,0.95,ARWJEOP1187B996538
0.477889304,196.04,0.791465542,237.50485,-3909,Reggae,1,2.0,2003,Rebel Music,Wyclef Jean featuring Prodigy of Mobb Deep,hip hop rnb and dance hall,1.0,23,0.73117,804,0.12177,0.77,84,37.15735675013362,"Croix-des-Bouquets,  Haiti",-63.933357868519515,667,299387,The Preacher's Son,ARV4KO21187FB38008,0.439202489,SOOYKEK12A8C13B1DD,225907,693,0.12177,1.0,3.0,629,ARRJ3UC1187FB579D7
0.461517205,141508,0.643016666,231.00036,-10841,Reggae,0,2.0,1982,God Bird Change,Al DiMeola,,0.0,248,0.73802,486,0.31753,0.37,0.0,40.7174,"Jersey City, NJ",-74.04323,473,455837,Electric Rendezvous,ARFACVS1187B98C226,0.471578248,SOHXEZL12AB0185E35,227706,656,0.10987,0.929507055,4.0,0.0,ARVJVFF1187B9B40D6
0.33581192,104972,0.508421718,204.79955,-6407,Reggae,1,4.0,2001,Spent,Darwin's Waiting Room,,0.0,109,1.5009,774,0.34894,535,276,37.15735675013362,Not available,-63.933357868519515,484,22404,Orphan,AR5NBPS1187B98FDCE,0.559472776,SOIKTUX12A6D4F3E39,204.8,292,0.05737,0.920952003,4.0,976,AR5T4YC1187FB5915E
0.643072293,131.4,0.832011769,215.87546,-15901,Reggae,1,10.0,2000,It's All Understood,Jack Johnson,folk,2.0,58,2.01147,625,2.01147,782,3907,37.15735675013362,"Galveston, TX",-63.933357868519515,538,25431,Flake,ARZQMTK1187FB4611A,,SOODZRY12A6D4F81A0,210535,0.05,1.78457,1.0,4.0,0.0,ARC8CQZ1187B98DECA
0.345284773,90556,0.31739138,278.83057,-15782,Reggae,1,7.0,0,The Sun is here for you,Jane Winther,,0.0,507,0.44285,507,0.44285,37,148,37.15735675013362,Not available,-63.933357868519515,506,346342,Songs - The Sun is here for you,ARCBEDS122C8675717,0.0,SOFXTES12AB01831D1,262983,645,0.21423,1.0,1.0,371,ARGAWJY11F50C50904
0.352620791,121797,0.391836735,173.13914,-6455,Reggae,0,5.0,2007,Cabaret,Mademoiselle Sane,,0.0,0.13,1.00437,923,0.49645,329,395,37.15735675013362,Not available,-63.933357868519515,295,409210,La petite boite en fer,ARETP311187FB4D4CA,0.0,SOHBIKM12AB01840AF,167311,1.0,0.49645,1.0,5.0,315,AROJVWY1187B9A826C
0.349923661,107021,0.565400337,306.31138,-9341,Reggae,1,5.0,0,Al maestro,El Barrio,,0.0,69,0.27165,756,0.27165,393,334,37.15735675013362,"Spanish Harlem, New York City, NY",-63.933357868519515,396,440388,Mal de amores,AR43O9Y1187FB4A639,0.460484845,SOZCCPL12AB017C957,296304,364,0.08662,0.968902597,3.0,721,ARMHR011187B9A62B5
0.370441155,60856,0.429603017,497.89342,-15469,Reggae,1,1.0,0,Venti scudi,Juan Diego FlA3rez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren,,0.0,141,1.19631,831,0.18987,703,75,37.15735675013362,Not available,-63.933357868519515,652,265271,Bel Canto Spectacular,AR5R7791187FB3A8C3,,SOEYCMO12A8C13CDBB,491.52,466,0.18987,1.0,4.0,557,AR4B1LP1187FB55C83
0.461245798,93104,0.622874939,69642,-8967,Reggae,1,10.0,2004,The Ball,Harry Gregson-Williams,soundtrack,2.0,4,0.71531,0.0,0.05846,258,484,37.15735675013362,Not available,-63.933357868519515,338,64170,Shrek 2,AR4AX7J1187B9B83AF,,SOFHIRE12A6D4FB518,62851,113,0.05846,0.998071518,4.0,261,AR71A931187B99CDD9
0.519965479,182977,0.873238653,201.58649,-2.87,Reggae,0,7.0,2003,All That's Left,Thrice,,0.0,613,0.69275,868,0.36478,663,142,37.15735675013362,"Orange, CA",-63.933357868519515,639,26357,The Artist In The Ambulance,AR46HAH1187FB5349D,0.896789016,SOESALW12A6D4F7BBD,197097,524,0.2012,0.999680167,4.0,472,ARIMZQZ1187B9AD541
0.388112774,107405,0.566796475,143.67302,-13921,Reggae,1,10.0,0,The Song Is You,Percy Faith,,0.0,312,0.93668,0.38,0.93668,204,0.0,43.64856,"Toronto, Ontario, Canada",-79.38533,378,708314,A Jerome Kern Songbook,ARNNU4G1187FB5991B,,SOSKTOI12AB01843A5,141125,266,0.65167,0.939271597,3.0,653,ARFTMGO1187B9A777A
0.35018169,121549,0.481599949,128.33914,-6.1,Reggae,0,11.0,2004,Idnnitkhtr,TAKARU,,0.0,43,0.92226,0.68,0.38259,282,0.0,37.15735675013362,Not available,-63.933357868519515,442,505071,There Can Be Only None,ARYKSX21187B98ECBA,0.523003703,SOZWMDF12AB018317A,128339,448,0.11343,0.819773562,4.0,0.0,AR2F0FX1187B9A9ECE
0.405234691,131198,0.626803106,157.20444,-13454,Reggae,1,0.0,1997,Looking Back,John Mayall & The Bluesbreakers,rock,2.0,822,2.46563,822,2.46563,641,2682,37.15735675013362,Not available,-63.933357868519515,607,279851,Looking Back,AR3E4IO1187FB4B837,0.655250822,SOBCBQB12A8AE47374,147557,431,2.46563,0.97665497,1.0,173,ARJ9DSA1187B990E00
0.411364132,151255,0.5291028,242.6771,-23202,Reggae,0,10.0,1988,Golden Touch (LP Version),Shinehead,,0.0,874,0.06585,874,0.06585,577,183,37.15735675013362,"London, England",-63.933357868519515,475,614873,Unity,AR9KSWV1187FB56B58,0.0,SOBYAAS12A8C1442B1,235276,532,0.06585,0.963601635,1.0,0.0,ARNSTES1187FB4FC9B
0.223887578,123261,0.36766771,610.01098,-8491,Reggae,0,9.0,0,I Heard It Throught The Grapevine,Creedence Clearwater Revived,,0.0,0.24,0.52358,587,0.52358,39,0.0,42.2306,Lanciano Italy,14.39059,0.13,537516,Live Warsaw 2000,AR7HM181187FB3CFC1,,SOOKORU12AB01808EA,607213,847,0.27204,1.0,5.0,962,ARLH4CH11C8A4173EC
0.605191153,171924,0.775086058,183.53587,-7173,Reggae,1,2.0,2001,Rock The House (Radio Edit),Gorillaz,trip rock,2.0,166,0.26081,905,0.26081,355,403,37.15735675013362,Not available,-63.933357868519515,305,598,G-Sides,ARNWZ1N1187B9B71BA,0.647653855,SOADCFY12A6310E353,178422,0.81,0.08796,1.0,4.0,1.0,ARAXU5Z1187B98FECD
0.403602008,145717,0.588278826,362.34404,-7015,Reggae,1,8.0,2001,Bystander (Album Version),unloco,,0.0,46,0.80202,631,0.39463,6,206,37.15735675013362,Not available,-63.933357868519515,229,176415,Healing,AR584781187FB3BAE8,0.69748093,SODIOXW12A6D4FD0D3,340283,243,0.1136,1.0,4.0,986,ARXHWL31187FB476F4
0.517298018,67458,0.705287678,132.64934,-11145,Reggae,1,4.0,2004,Old Man Rocking Chair,John Williams,,0.0,89,0.9794,699,0.05457,39,0.0,37.15735675013362,"NEW YORK, New York",-63.933357868519515,396,507157,Dusty Porch,ARU52PB1187FB58E46,0.292114972,SOPWCJF12AB0183997,118.52,913,0.05457,1.0,4.0,0.0,AR039B11187B9B30D0
0.410247408,90089,0.633220624,236.69506,-8671,Reggae,1,10.0,1972,Need To Belong To Someone,The Impressions,rock and indie,1.0,0.09,0.13744,754,0.13744,666,345,37.15735675013362,United States,-63.933357868519515,485,34609,Times Have Changed,ARV03D41187FB413E8,0.304169503,SOQLAUY12A6D4F900A,222854,0.0,0.13744,1.0,7.0,649,ARCT5P61187FB3D950
0.341512969,111852,0.688332484,144.74404,-14849,Reggae,1,8.0,2005,I Can't Stand It,Sam Baker,folk,1.0,2,2.3876,0.0,1.85429,64,2287,30.2676,"Austin, TX",-97.74298,521,374100,Sugar Man,ARECVOG1187B9B5CC2,0.0,SOTSEIR12A8C141BA6,134606,531,1.85429,1.0,4.0,1.0,ARBYFR71187B99A2A4
0.309121952,47891,0.395358385,1610.00444,-32874,Reggae,1,7.0,0,Fall River Legend: Conversation: Morton Gould/Agnes de Mille,Morton Gould,,0.0,0.25,0.88284,0.0,0.88284,34,432,40.69626,"Richmond Hill, NY",-73.83301,3,527753,Fall River Legend,AR4DLH51187B9AD5CA,0.0,SOZZBDC12A8C146917,1602467,277,0.25079,0.927975243,4.0,0.0,ARJ8YLL1187FB3CA93
0.366348439,140.09,0.602360696,232.56771,-10181,Reggae,1,0.0,0,Bonnie Mae,Solas,folk,1.0,2,0.73121,743,0.30913,837,264,37.15735675013362,Not available,-63.933357868519515,692,599669,The Hour Before Dawn,AR561XE1187B9B0F1B,0.447784051,SOIWLJY12A8C13CBF3,228333,805,0.10333,0.977332658,4.0,457,AR7AE0Q1187B9AE30E
0.356984154,120366,0.590959002,160.73098,-13716,Reggae,1,0.0,0,Light,Dann Huff,,0.0,3,0.30478,1.0,0.30478,107,264,36.16778,Nashville,-86.77836,575,177238,Solos,ARXD39Q1187FB4487A,,SOZWVZN12A6D4FB762,150843,748,0.1346,0.934858578,4.0,1.0,AR3L4P91187FB42189
0.454541929,122826,0.612953154,189.85751,-8669,Reggae,1,2.0,1969,Les Femmes Des Autres,Jacques Dutronc,french,2.0,698,0.14081,698,0.14081,155,119,48.85692,"Paris, France",2.34121,323,280528,IntA(c)grale Les Cactus,AR139EA1187FB567C2,0.215080319,SOZHGBF12A8AE49137,186845,808,0.14081,1.0,1.0,0.0,AR3QRJ91187B98E4C2
0.341259312,118183,0.426594378,46.00118,-17165,Reggae,0,6.0,0,Times Square,T Lavitz,production music,1.0,462,1.0641,462,1.0641,129,601,37.15735675013362,Not available,-63.933357868519515,472,255677,T Lavitz And The Bad Habitz,ARNCBLM1187B9B8745,0.237380991,SODAWYC12A8C13B094,46001,0.0,0.6912,1.0,1.0,0.0,AR49REC1187B9AFDF4
0.351170212,206376,0.447725075,251.21914,-5224,Reggae,1,11.0,1993,Macarena,Los Del Rio,,0.0,3,0.77599,0.89,0.19294,388,0.45,37.15735675013362,Not available,-63.933357868519515,444,633866,Party Time,AR2ERE41187B9B8B19,,SOXCIAD12AB0181701,251219,1.0,0.04954,1.0,4.0,462,AR0OTEX1187FB3600D
0.393457111,111253,0.70549178,234.05669,-5914,Reggae,0,1.0,2005,Ain`t got nothing ( feat. David Banner & Eddy Soulo ),Samy Deluxe,german,2.0,514,0.27031,514,0.27031,99,235,37.15735675013362,Not available,-63.933357868519515,0.39,114401,So Deluxe So Glorious,ARKD6181187FB3CDA3,,SOQPGCD12A8C13CF85,222319,698,0.05632,1.0,1.0,798,ARB0WNP1187B9AC4AB
0.419408141,180054,0.693327979,120.76363,-9.9,Reggae,1,8.0,1958,Why Can't You Be Mine,Jackie Wilson,classic pop and rock,1.0,0.51,0.98889,664,0.31574,196,214,42.33168,"Detroit, MI",-83.04792,226,604354,Reet Petite,ARV03D41187FB413E8,,SOLZYAI12AC46893E4,114329,494,0.14683,0.887425414,4.0,437,ARHRKTK1187B99E1D5
0.462190105,91632,0.624252499,151.58812,-14547,Reggae,0,6.0,2000,TRUE,Jim Reeves,classic pop and rock,1.0,0.62,0.29979,1.0,0.29979,385,182,32.20049,"Galloway, Panola County, TX",-94.35887,462,297291,The International Jim Reeves/ Good 'N' Country,AR0X3JJ1187FB3A9A7,0.0,SODISVN12A8C139DBF,144353,439,0.29979,1.0,4.0,0.0,ARZVTZN1187FB579D4
0.349100114,66275,0.516640993,130.45506,-12748,Reggae,1,9.0,2006,Sailing To The Edge Of The Earth,The Abominable Iron Sloth,,0.0,0.74,2.02995,933,0.24294,327,0.0,37.15735675013362,"Sacramento, CA",-63.933357868519515,707,230207,The Abominable Iron Sloth,ARQZR4X11C8A42D833,0.576399981,SODJAZO12A81C2074D,127135,1.0,0.24294,0.945121971,4.0,795,ARJG34V1187FB3AC14
0.270408647,89093,0.386115944,193.72363,-16886,Reggae,0,3.0,0,Butts n Stuff,Josh Mullins,,0.0,316,1.55586,931,0.19109,183,0.0,37.15735675013362,Not available,-63.933357868519515,175,733120,I Wouldn't Buy This Either,AR48TAR1187B98DC55,,SOCHZDP12AC468D99F,181888,394,0.19109,0.814032133,4.0,918,ARBGVEC1272BA8350B
0.371760895,84623,0.458055179,294.76526,-6538,Reggae,0,5.0,0,Street Vibe,Jason Miles,,0.0,0.07,3.61667,67,0.78291,79,0.0,40.71455,NY - New York City,-74.00712,501,150501,Miles To Miles,ARNQLOI11F50C4D0D9,0.0,SOAMLPM12A8C13501C,294765,0.0,0.31669,0.982156256,5.0,1.0,AR0LVFQ1187B9A84E0
0.324545089,114.95,0.542551688,242.02404,-5.75,Reggae,1,8.0,0,As The Terror Dances Your Way,The Capitol Years,,0.0,14,1.14092,326,0.09228,902,0.0,37.15735675013362,Not available,-63.933357868519515,0.68,192665,Dance Away The Terror,ARJ14G01187B9B983F,,SOCPPNW12A8C131AF4,228351,1.0,0.09228,1.0,4.0,281,ARTAIYM11F50C4E159
0.365302191,149682,0.490897988,191.7122,-16021,Reggae,1,5.0,0,Believe,Danny Wright,,0.0,0.24,1.1631,869,0.4162,827,369,31.1689,Texas,-100.07715,0.72,548422,Walking In Faith,ARRXONZ1187B99A55D,0.263254973,SOOTWRY12AB018277E,178904,0.52,0.22848,1.0,3.0,0.46,AR1W3MA1187B99E6D8
0.75292789,119969,0.82735726,234.81424,-4704,Reggae,0,11.0,2008,Can You Hear Me,Enrique Iglesias,spanish,1.0,619,0.58678,913,0.08425,34,155,37.15735675013362,"Madrid, Spain",-63.933357868519515,322,350598,Can You Hear Me,AR2FSX31187B98E3EF,,SOPUPYW12A8C13DEC9,223881,607,0.08425,1.0,4.0,0.0,ARDCFNZ1187FB3DDB0
0.417351056,93317,0.575412601,213.62893,-6969,Reggae,0,11.0,1999,Like A Dog,Long Beach Dub Allstars,,0.0,49,1.02163,0.23,0.3743,0.0,66,37.15735675013362,Not available,-63.933357868519515,69,28021,Right Back,AR5BX3Y1187FB39E93,,SOBPHQK12AF72A6AFF,209229,26,0.05144,1.0,4.0,609,ARDGPFY1187B9A371B
0.46236784,117949,0.609123875,301.45261,-8326,Reggae,1,9.0,2008,Saturday Love,Alexander O'Neal,soul and reggae,1.0,25,0.91637,587,0.40996,0.0,7036,44.97903,"Minneapolis, MN",-93.26493,339,192588,Alex Loves...,ARG5N201187FB570F1,0.741621754,SOABRXK12A8C130A36,297.39,408,0.1574,0.931067605,4.0,1.0,ARCEEC91187B9AC4FB
0.519636856,160655,0.707204744,240.48281,-6335,Reggae,0,4.0,2003,How Can I,Jah Cure,hip hop rnb and dance hall,1.0,806,0.32178,806,0.32178,359,0.0,37.15735675013362,"Montego Bay, Jamaica",-63.933357868519515,365,704924,Ghetto Life,AR94I9A1187FB555D6,0.564476146,SOGCFKE12AB01843C0,235712,1.0,0.1368,0.977039271,1.0,0.0,ARL5BEN1187B98E4D9
